DISTRITO,AÑO,MES,DÍA,PRECIPITACIÓN,T MAX,T MINIMA
SANTA ROSA DE OCOPA,2012,11,18,5.1,21.2,8.6
SANTA ROSA DE OCOPA,2012,11,19,2,20.5,6.2
SANTA ROSA DE OCOPA,2012,11,20,2,21.2,5.7
SANTA ROSA DE OCOPA,2012,11,21,0,22.4,6
SANTA ROSA DE OCOPA,2012,11,22,2.3,21.8,4.9
SANTA ROSA DE OCOPA,2012,11,23,0,20.8,5
SANTA ROSA DE OCOPA,2012,11,24,0,19.6,6.8
SANTA ROSA DE OCOPA,2012,11,25,0,19.6,6.8
SANTA ROSA DE OCOPA,2012,11,26,2,16.6,7.4
SANTA ROSA DE OCOPA,2012,11,27,0,23.5,4
SANTA ROSA DE OCOPA,2012,11,28,14,22.4,4.9
SANTA ROSA DE OCOPA,2012,11,29,0,20,6
SANTA ROSA DE OCOPA,2012,11,30,0,21.2,5.1
SANTA ROSA DE OCOPA,2012,12,1,9,19.6,6.6
SANTA ROSA DE OCOPA,2012,12,2,4.6,15.4,6.7
SANTA ROSA DE OCOPA,2012,12,3,5.2,17.1,6.8
SANTA ROSA DE OCOPA,2012,12,4,0,16.5,8
SANTA ROSA DE OCOPA,2012,12,5,11.5,16.8,8.4
SANTA ROSA DE OCOPA,2012,12,6,0,18,7.6
SANTA ROSA DE OCOPA,2012,12,7,2.9,16.6,9.7
SANTA ROSA DE OCOPA,2012,12,8,36.9,18.6,9.8
SANTA ROSA DE OCOPA,2012,12,9,2.8,20.6,8.8
SANTA ROSA DE OCOPA,2012,12,10,6.4,19.5,9.3
SANTA ROSA DE OCOPA,2012,12,11,0,21.8,6.6
SANTA ROSA DE OCOPA,2012,12,12,6.1,19.4,8.8
SANTA ROSA DE OCOPA,2012,12,13,8.1,13.6,9
SANTA ROSA DE OCOPA,2012,12,14,0,17.7,8.5
SANTA ROSA DE OCOPA,2012,12,15,8.9,18.8,9.5
SANTA ROSA DE OCOPA,2012,12,16,0,17.8,6.8
SANTA ROSA DE OCOPA,2012,12,17,5.4,16.4,9.2
SANTA ROSA DE OCOPA,2012,12,18,5,18.2,7.2
SANTA ROSA DE OCOPA,2012,12,19,0,17.4,7.7
SANTA ROSA DE OCOPA,2012,12,20,5,15.4,8.2
SANTA ROSA DE OCOPA,2012,12,21,8.7,17.8,5.8
SANTA ROSA DE OCOPA,2012,12,22,4.8,11.6,7.3
SANTA ROSA DE OCOPA,2012,12,23,0,17.4,6
SANTA ROSA DE OCOPA,2012,12,24,7.3,16.2,8.4
SANTA ROSA DE OCOPA,2012,12,25,6.8,15.7,6.8
SANTA ROSA DE OCOPA,2012,12,26,9.8,17.2,7.6
SANTA ROSA DE OCOPA,2012,12,27,5.9,20.4,7.1
SANTA ROSA DE OCOPA,2012,12,28,1.2,17.7,8.1
SANTA ROSA DE OCOPA,2012,12,29,1,17.1,8.5
SANTA ROSA DE OCOPA,2012,12,30,22.3,18.1,6.8
SANTA ROSA DE OCOPA,2012,12,31,0.5,18,5.2
SANTA ROSA DE OCOPA,2013,1,1,1.8,17.2,8.3
SANTA ROSA DE OCOPA,2013,1,2,5.5,18.4,7.5
SANTA ROSA DE OCOPA,2013,1,3,0,16.4,8.1
SANTA ROSA DE OCOPA,2013,1,4,0.4,19.2,6
SANTA ROSA DE OCOPA,2013,1,5,6.7,20.2,5.7
SANTA ROSA DE OCOPA,2013,1,6,4.7,20.3,6.2
SANTA ROSA DE OCOPA,2013,1,7,0,19,4.5
SANTA ROSA DE OCOPA,2013,1,8,0,19.2,5.6
SANTA ROSA DE OCOPA,2013,1,9,2,17.2,6.6
SANTA ROSA DE OCOPA,2013,1,10,2.8,16.8,8
SANTA ROSA DE OCOPA,2013,1,11,0.8,18.1,7.4
SANTA ROSA DE OCOPA,2013,1,12,9.8,20.4,6.1
SANTA ROSA DE OCOPA,2013,1,13,0,19.3,4
SANTA ROSA DE OCOPA,2013,1,14,9.6,20,7.8
SANTA ROSA DE OCOPA,2013,1,15,3.9,19.6,6.9
SANTA ROSA DE OCOPA,2013,1,16,10.3,15.4,8.1
SANTA ROSA DE OCOPA,2013,1,17,12.5,14.6,7
SANTA ROSA DE OCOPA,2013,1,18,0,19.2,7.2
SANTA ROSA DE OCOPA,2013,1,19,0,20.2,3.4
SANTA ROSA DE OCOPA,2013,1,20,0,20.1,6.8
SANTA ROSA DE OCOPA,2013,1,21,19.7,16.8,9
SANTA ROSA DE OCOPA,2013,1,22,9.8,12.4,5.8
SANTA ROSA DE OCOPA,2013,1,23,0.4,17.8,5.4
SANTA ROSA DE OCOPA,2013,1,24,0,19.6,4.5
SANTA ROSA DE OCOPA,2013,1,25,16.4,19.5,5.4
SANTA ROSA DE OCOPA,2013,1,26,12.6,19.4,7
SANTA ROSA DE OCOPA,2013,1,27,11.7,20,5.8
SANTA ROSA DE OCOPA,2013,1,28,2.9,19.3,8.1
SANTA ROSA DE OCOPA,2013,1,29,4.8,19.4,8.4
SANTA ROSA DE OCOPA,2013,1,30,2,19.6,8.3
SANTA ROSA DE OCOPA,2013,1,31,5.6,20.4,6.4
SANTA ROSA DE OCOPA,2013,2,1,0,20.6,7.4
SANTA ROSA DE OCOPA,2013,2,2,0,21.6,6.6
SANTA ROSA DE OCOPA,2013,2,3,6.9,20.5,6.8
SANTA ROSA DE OCOPA,2013,2,4,6.7,17.2,8.2
SANTA ROSA DE OCOPA,2013,2,5,6.7,16,9.7
SANTA ROSA DE OCOPA,2013,2,6,3.1,17.3,9.2
SANTA ROSA DE OCOPA,2013,2,7,9.2,19.1,8.3
SANTA ROSA DE OCOPA,2013,2,8,1.7,15.6,8.8
SANTA ROSA DE OCOPA,2013,2,9,7.4,16,8.5
SANTA ROSA DE OCOPA,2013,2,10,10.9,18.6,7.8
SANTA ROSA DE OCOPA,2013,2,11,0,18.9,6.1
SANTA ROSA DE OCOPA,2013,2,12,0,19.2,6
SANTA ROSA DE OCOPA,2013,2,13,2.6,17,6.9
SANTA ROSA DE OCOPA,2013,2,14,6.5,15.5,6.2
SANTA ROSA DE OCOPA,2013,2,15,0.7,16.2,7.5
SANTA ROSA DE OCOPA,2013,2,16,4.6,17.2,6.1
SANTA ROSA DE OCOPA,2013,2,17,1,19.2,7.8
SANTA ROSA DE OCOPA,2013,2,18,7.5,18.5,6.8
SANTA ROSA DE OCOPA,2013,2,19,1.1,16.6,7.3
SANTA ROSA DE OCOPA,2013,2,20,5.6,18.8,6.4
SANTA ROSA DE OCOPA,2013,2,21,0.4,17.8,7.4
SANTA ROSA DE OCOPA,2013,2,22,8.2,15,8.2
SANTA ROSA DE OCOPA,2013,2,23,3.4,15.4,7.8
SANTA ROSA DE OCOPA,2013,2,24,1.3,18.4,6
SANTA ROSA DE OCOPA,2013,2,25,2.4,18.7,7.2
SANTA ROSA DE OCOPA,2013,2,26,8.2,16.4,9.1
SANTA ROSA DE OCOPA,2013,2,27,3.8,18.2,7.8
SANTA ROSA DE OCOPA,2013,2,28,1,14.5,8
SANTA ROSA DE OCOPA,2013,3,1,1.5,19.4,7.8
SANTA ROSA DE OCOPA,2013,3,2,4.6,16,8.8
SANTA ROSA DE OCOPA,2013,3,3,5.7,18.2,8.3
SANTA ROSA DE OCOPA,2013,3,4,6,18.5,8.1
SANTA ROSA DE OCOPA,2013,3,5,3.9,15.6,8.4
SANTA ROSA DE OCOPA,2013,3,6,10.2,19,7.7
SANTA ROSA DE OCOPA,2013,3,7,0,16.6,8.8
SANTA ROSA DE OCOPA,2013,3,8,1.4,15.7,9.2
SANTA ROSA DE OCOPA,2013,3,9,0,18.6,7.8
SANTA ROSA DE OCOPA,2013,3,10,2.6,18.6,9.6
SANTA ROSA DE OCOPA,2013,3,11,1.5,17,8
SANTA ROSA DE OCOPA,2013,3,12,1.8,15.8,8.8
SANTA ROSA DE OCOPA,2013,3,13,3.3,13.8,6.7
SANTA ROSA DE OCOPA,2013,3,14,6.7,15,8.6
SANTA ROSA DE OCOPA,2013,3,15,0,16.2,7.2
SANTA ROSA DE OCOPA,2013,3,16,11.8,16.4,8.5
SANTA ROSA DE OCOPA,2013,3,17,0,14.8,8.4
SANTA ROSA DE OCOPA,2013,3,18,2.4,19.8,9
SANTA ROSA DE OCOPA,2013,3,19,5.5,19.3,7.8
SANTA ROSA DE OCOPA,2013,3,20,0,18.8,6.1
SANTA ROSA DE OCOPA,2013,3,21,0,20.1,5.6
SANTA ROSA DE OCOPA,2013,3,22,0,20.7,6.5
SANTA ROSA DE OCOPA,2013,3,23,0,21.2,7.4
SANTA ROSA DE OCOPA,2013,3,24,0,19.6,5.2
SANTA ROSA DE OCOPA,2013,3,25,0,21.5,4
SANTA ROSA DE OCOPA,2013,3,26,0,21.3,8
SANTA ROSA DE OCOPA,2013,3,27,3.4,17.6,9.4
SANTA ROSA DE OCOPA,2013,3,28,0,17,8.1
SANTA ROSA DE OCOPA,2013,3,29,0,19.4,6.5
SANTA ROSA DE OCOPA,2013,3,30,15,20.2,7.9
SANTA ROSA DE OCOPA,2013,3,31,0,19.9,5.8
SANTA ROSA DE OCOPA,2013,4,1,0,18.9,5.4
SANTA ROSA DE OCOPA,2013,4,2,4.8,17.6,7.8
SANTA ROSA DE OCOPA,2013,4,3,7.5,18.8,5.3
SANTA ROSA DE OCOPA,2013,4,4,3.9,18.2,5.7
SANTA ROSA DE OCOPA,2013,4,5,16.4,17,5
SANTA ROSA DE OCOPA,2013,4,6,0,18.6,4.8
SANTA ROSA DE OCOPA,2013,4,7,0,19.8,5.1
SANTA ROSA DE OCOPA,2013,4,8,6.4,18.8,8.2
SANTA ROSA DE OCOPA,2013,4,9,0,19.4,8
SANTA ROSA DE OCOPA,2013,4,10,0,20.6,6.4
SANTA ROSA DE OCOPA,2013,4,11,0,20.7,5.4
SANTA ROSA DE OCOPA,2013,4,12,0,20.5,4.6
SANTA ROSA DE OCOPA,2013,4,13,0,16.4,6.8
SANTA ROSA DE OCOPA,2013,4,14,13.4,20.8,5
SANTA ROSA DE OCOPA,2013,4,15,0,21.4,5.8
SANTA ROSA DE OCOPA,2013,4,16,0,20.4,7.6
SANTA ROSA DE OCOPA,2013,4,17,0,20,6
SANTA ROSA DE OCOPA,2013,4,18,0,19.4,7.2
SANTA ROSA DE OCOPA,2013,4,19,0,19.2,6.2
SANTA ROSA DE OCOPA,2013,4,20,0,19,2.7
SANTA ROSA DE OCOPA,2013,4,21,0,19,2
SANTA ROSA DE OCOPA,2013,4,22,0,19.4,2.4
SANTA ROSA DE OCOPA,2013,4,23,0,19.5,4.6
SANTA ROSA DE OCOPA,2013,4,24,0,18.9,3.5
SANTA ROSA DE OCOPA,2013,4,25,0,20,1.5
SANTA ROSA DE OCOPA,2013,4,26,0,21.4,1.7
SANTA ROSA DE OCOPA,2013,4,27,0,21.1,2.7
SANTA ROSA DE OCOPA,2013,4,28,0,20.5,2.2
SANTA ROSA DE OCOPA,2013,4,29,0,19.6,1.2
SANTA ROSA DE OCOPA,2013,4,30,0,19.3,1.8
SANTA ROSA DE OCOPA,2013,5,1,0,16.8,4.2
SANTA ROSA DE OCOPA,2013,5,2,5.9,19.4,5.2
SANTA ROSA DE OCOPA,2013,5,3,0,18.6,2.8
SANTA ROSA DE OCOPA,2013,5,4,27.9,20.7,4.3
SANTA ROSA DE OCOPA,2013,5,5,0,18,4
SANTA ROSA DE OCOPA,2013,5,6,0,16.2,4.6
SANTA ROSA DE OCOPA,2013,5,7,0,18.6,4.9
SANTA ROSA DE OCOPA,2013,5,8,0,18.8,4.3
SANTA ROSA DE OCOPA,2013,5,9,0,19.8,1.8
SANTA ROSA DE OCOPA,2013,5,10,0,20.8,2.1
SANTA ROSA DE OCOPA,2013,5,11,0,21.2,2.7
SANTA ROSA DE OCOPA,2013,5,12,0,20.4,2.9
SANTA ROSA DE OCOPA,2013,5,13,0,19.4,4.3
SANTA ROSA DE OCOPA,2013,5,14,0,19.5,3.4
SANTA ROSA DE OCOPA,2013,5,15,0,17.6,6.1
SANTA ROSA DE OCOPA,2013,5,16,0,17.5,5.9
SANTA ROSA DE OCOPA,2013,5,17,3.6,17,7.2
SANTA ROSA DE OCOPA,2013,5,18,2.7,13.8,7.6
SANTA ROSA DE OCOPA,2013,5,19,0,17.4,7.3
SANTA ROSA DE OCOPA,2013,5,20,2.8,15.9,7.8
SANTA ROSA DE OCOPA,2013,5,21,0,19.9,3.3
SANTA ROSA DE OCOPA,2013,5,22,1.6,20,4.8
SANTA ROSA DE OCOPA,2013,5,23,0,19,2.4
SANTA ROSA DE OCOPA,2013,5,24,0,19.1,3
SANTA ROSA DE OCOPA,2013,5,25,8.4,19.5,6.4
SANTA ROSA DE OCOPA,2013,5,26,0,19.6,2.2
SANTA ROSA DE OCOPA,2013,5,27,0,20,2.2
SANTA ROSA DE OCOPA,2013,5,28,0,19,1.3
SANTA ROSA DE OCOPA,2013,5,29,0,19.4,2.3
SANTA ROSA DE OCOPA,2013,5,30,0,17.5,0.8
SANTA ROSA DE OCOPA,2013,5,31,0,17.8,2.9
SANTA ROSA DE OCOPA,2013,6,1,0,17.4,1.3
SANTA ROSA DE OCOPA,2013,6,2,0,16.8,5.6
SANTA ROSA DE OCOPA,2013,6,3,0,17.2,6.5
SANTA ROSA DE OCOPA,2013,6,4,0,18.5,2.6
SANTA ROSA DE OCOPA,2013,6,5,0,15.6,6.4
SANTA ROSA DE OCOPA,2013,6,6,2.3,16,4.2
SANTA ROSA DE OCOPA,2013,6,7,0,13.4,5.8
SANTA ROSA DE OCOPA,2013,6,8,3.5,12.8,4.8
SANTA ROSA DE OCOPA,2013,6,9,0,15.4,6.2
SANTA ROSA DE OCOPA,2013,6,10,2.2,17,2.4
SANTA ROSA DE OCOPA,2013,6,11,0,15.9,2.4
SANTA ROSA DE OCOPA,2013,6,12,0.7,15.7,5.2
SANTA ROSA DE OCOPA,2013,6,13,0,17.2,6.3
SANTA ROSA DE OCOPA,2013,6,14,0,18.2,4.9
SANTA ROSA DE OCOPA,2013,6,15,0,20.2,3.7
SANTA ROSA DE OCOPA,2013,6,16,0,17.6,5.2
SANTA ROSA DE OCOPA,2013,6,17,0,17.7,2.5
SANTA ROSA DE OCOPA,2013,6,18,0,18.6,3.5
SANTA ROSA DE OCOPA,2013,6,19,0,17.4,1.9
SANTA ROSA DE OCOPA,2013,6,20,0,16.6,0.2
SANTA ROSA DE OCOPA,2013,6,21,0,17.6,1.7
SANTA ROSA DE OCOPA,2013,6,22,0,17,6.2
SANTA ROSA DE OCOPA,2013,6,23,0,16.4,3.5
SANTA ROSA DE OCOPA,2013,6,24,0,18.8,2
SANTA ROSA DE OCOPA,2013,6,25,0,19.7,3.2
SANTA ROSA DE OCOPA,2013,6,26,0,19.6,1.3
SANTA ROSA DE OCOPA,2013,6,27,0,19,0.2
SANTA ROSA DE OCOPA,2013,6,28,0,20.2,-1
SANTA ROSA DE OCOPA,2013,6,29,0,19.2,-1.2
SANTA ROSA DE OCOPA,2013,6,30,0,18.5,1.1
SANTA ROSA DE OCOPA,2013,7,1,0,18,1.8
SANTA ROSA DE OCOPA,2013,7,2,0,18.7,5.5
SANTA ROSA DE OCOPA,2013,7,3,0.9,18.6,6.5
SANTA ROSA DE OCOPA,2013,7,4,0,14,2.1
SANTA ROSA DE OCOPA,2013,7,5,0,15.9,5.8
SANTA ROSA DE OCOPA,2013,7,6,0,16.6,4.4
SANTA ROSA DE OCOPA,2013,7,7,0,16,4
SANTA ROSA DE OCOPA,2013,7,8,0,17,1.4
SANTA ROSA DE OCOPA,2013,7,9,0,18.6,1.3
SANTA ROSA DE OCOPA,2013,7,10,0,18.7,0.8
SANTA ROSA DE OCOPA,2013,7,11,0,19.2,0.4
SANTA ROSA DE OCOPA,2013,7,12,0,19,-0.2
SANTA ROSA DE OCOPA,2013,7,13,0,18.2,0.2
SANTA ROSA DE OCOPA,2013,7,14,0,18.3,0.8
SANTA ROSA DE OCOPA,2013,7,15,0,14.2,4.8
SANTA ROSA DE OCOPA,2013,7,16,0,16.2,4.6
SANTA ROSA DE OCOPA,2013,7,17,0,15.5,-0.7
SANTA ROSA DE OCOPA,2013,7,18,0,12.2,1
SANTA ROSA DE OCOPA,2013,7,19,0,19,1.2
SANTA ROSA DE OCOPA,2013,7,20,0,19.2,3.9
SANTA ROSA DE OCOPA,2013,7,21,0,18.4,1.6
SANTA ROSA DE OCOPA,2013,7,22,0,18.5,2
SANTA ROSA DE OCOPA,2013,7,23,0,17.4,1.8
SANTA ROSA DE OCOPA,2013,7,24,0,18,2.1
SANTA ROSA DE OCOPA,2013,7,25,0,15.8,5.6
SANTA ROSA DE OCOPA,2013,7,26,0,16.2,-1
SANTA ROSA DE OCOPA,2013,7,27,0,17.4,-0.6
SANTA ROSA DE OCOPA,2013,7,28,0,17.8,-0.3
SANTA ROSA DE OCOPA,2013,7,29,0,18.8,-1.4
SANTA ROSA DE OCOPA,2013,7,30,0,19.4,-1.2
SANTA ROSA DE OCOPA,2013,7,31,0,18.6,-0.6
SANTA ROSA DE OCOPA,2013,8,1,0,18.4,1.7
SANTA ROSA DE OCOPA,2013,8,2,0,18.7,3.3
SANTA ROSA DE OCOPA,2013,8,3,0,17.7,2.3
SANTA ROSA DE OCOPA,2013,8,4,0,20.5,5.5
SANTA ROSA DE OCOPA,2013,8,5,0,19,2.3
SANTA ROSA DE OCOPA,2013,8,6,0,19.4,2.6
SANTA ROSA DE OCOPA,2013,8,7,0,19.8,2.8
SANTA ROSA DE OCOPA,2013,8,8,0,19.6,1
SANTA ROSA DE OCOPA,2013,8,9,0,18.4,1.8
SANTA ROSA DE OCOPA,2013,8,10,0,19,3.4
SANTA ROSA DE OCOPA,2013,8,11,0,21,3.1
SANTA ROSA DE OCOPA,2013,8,12,0,20.7,1.6
SANTA ROSA DE OCOPA,2013,8,13,0,19.4,1.8
SANTA ROSA DE OCOPA,2013,8,14,0,18.4,0.5
SANTA ROSA DE OCOPA,2013,8,15,0,20,3.8
SANTA ROSA DE OCOPA,2013,8,16,0,22.1,2.4
SANTA ROSA DE OCOPA,2013,8,17,0,18.6,1.7
SANTA ROSA DE OCOPA,2013,8,18,0,20.4,0.2
SANTA ROSA DE OCOPA,2013,8,19,0,20,0.8
SANTA ROSA DE OCOPA,2013,8,20,0,19.6,2.6
SANTA ROSA DE OCOPA,2013,8,21,0,20.1,1.6
SANTA ROSA DE OCOPA,2013,8,22,0,19.4,2
SANTA ROSA DE OCOPA,2013,8,23,0,17.5,3.2
SANTA ROSA DE OCOPA,2013,8,24,0,18.2,6
SANTA ROSA DE OCOPA,2013,8,25,9,18.6,4.8
SANTA ROSA DE OCOPA,2013,8,26,3.1,18.8,5.4
SANTA ROSA DE OCOPA,2013,8,27,17.2,13,5.8
SANTA ROSA DE OCOPA,2013,8,28,1.3,13.1,4.6
SANTA ROSA DE OCOPA,2013,8,29,0,16.2,3.3
SANTA ROSA DE OCOPA,2013,8,30,0,18.6,2.8
SANTA ROSA DE OCOPA,2013,8,31,0,19.7,0.8
SANTA ROSA DE OCOPA,2013,9,1,0,21.4,1.8
SANTA ROSA DE OCOPA,2013,9,2,0,20,1.5
SANTA ROSA DE OCOPA,2013,9,3,0,20.4,0
SANTA ROSA DE OCOPA,2013,9,4,0,16.8,-0.1
SANTA ROSA DE OCOPA,2013,9,5,0,18,2.8
SANTA ROSA DE OCOPA,2013,9,6,0,19.6,1.6
SANTA ROSA DE OCOPA,2013,9,7,0,20.6,1.7
SANTA ROSA DE OCOPA,2013,9,8,0,20.5,1.7
SANTA ROSA DE OCOPA,2013,9,9,0,18.7,1
SANTA ROSA DE OCOPA,2013,9,10,0,15.7,6
SANTA ROSA DE OCOPA,2013,9,11,0,18.7,1.1
SANTA ROSA DE OCOPA,2013,9,12,0,20.6,3.6
SANTA ROSA DE OCOPA,2013,9,13,0,19.4,2.9
SANTA ROSA DE OCOPA,2013,9,14,0,21.4,3.2
SANTA ROSA DE OCOPA,2013,9,15,0,20.5,8.8
SANTA ROSA DE OCOPA,2013,9,16,0,20.2,6.2
SANTA ROSA DE OCOPA,2013,9,17,10.3,20.5,7.3
SANTA ROSA DE OCOPA,2013,9,18,1.7,21,4.6
SANTA ROSA DE OCOPA,2013,9,19,0,15.4,7.2
SANTA ROSA DE OCOPA,2013,9,20,0,18.8,3.2
SANTA ROSA DE OCOPA,2013,9,21,0,20.4,2.2
SANTA ROSA DE OCOPA,2013,9,22,0,20.2,2.6
SANTA ROSA DE OCOPA,2013,9,23,0,20.3,4.2
SANTA ROSA DE OCOPA,2013,9,24,0,21.4,6.2
SANTA ROSA DE OCOPA,2013,9,25,0,21.2,8.4
SANTA ROSA DE OCOPA,2013,9,26,0,21,4.6
SANTA ROSA DE OCOPA,2013,9,27,5.8,21.6,3.2
SANTA ROSA DE OCOPA,2013,9,28,0,18,3.8
SANTA ROSA DE OCOPA,2013,9,29,0,19.4,3.8
SANTA ROSA DE OCOPA,2013,9,30,0,19.7,4.4
SANTA ROSA DE OCOPA,2013,10,1,0,20.4,5
SANTA ROSA DE OCOPA,2013,10,2,0,22.2,6.6
SANTA ROSA DE OCOPA,2013,10,3,0,20.8,4.2
SANTA ROSA DE OCOPA,2013,10,4,0,20.4,6.1
SANTA ROSA DE OCOPA,2013,10,5,0,18.9,6.4
SANTA ROSA DE OCOPA,2013,10,6,8.7,17.8,3.2
SANTA ROSA DE OCOPA,2013,10,7,0,19.9,4.2
SANTA ROSA DE OCOPA,2013,10,8,7.5,20.4,5.2
SANTA ROSA DE OCOPA,2013,10,9,0,16.6,3.3
SANTA ROSA DE OCOPA,2013,10,10,0,19.8,2.9
SANTA ROSA DE OCOPA,2013,10,11,0,22.3,5.5
SANTA ROSA DE OCOPA,2013,10,12,3.3,19.2,6.2
SANTA ROSA DE OCOPA,2013,10,13,7.3,18.2,6.8
SANTA ROSA DE OCOPA,2013,10,14,6.9,17.3,6.9
SANTA ROSA DE OCOPA,2013,10,15,3.6,18.6,7.4
SANTA ROSA DE OCOPA,2013,10,16,1.9,20.4,8.1
SANTA ROSA DE OCOPA,2013,10,17,0,17.4,4.4
SANTA ROSA DE OCOPA,2013,10,18,0,21.2,3.2
SANTA ROSA DE OCOPA,2013,10,19,0,17.6,5.3
SANTA ROSA DE OCOPA,2013,10,20,0,21.6,3.6
SANTA ROSA DE OCOPA,2013,10,21,0,21.8,4.6
SANTA ROSA DE OCOPA,2013,10,22,0,21.2,4.2
SANTA ROSA DE OCOPA,2013,10,23,4.9,21,5.6
SANTA ROSA DE OCOPA,2013,10,24,6.3,17.2,9.1
SANTA ROSA DE OCOPA,2013,10,25,2.3,17.6,7.6
